name,type,record_link,series_title,effective_from,through_to,completed,dp_law,_citations_dp_law,_caution_dp_law,_attachment_name_dp_law,dp_database,_citations_dp_database,_caution_dp_database,_attachment_name_dp_database,dp_url,_citations_dp_url,_caution_dp_url,_attachment_name_dp_url,dp_enacted,_citations_dp_enacted,_caution_dp_enacted,_attachment_name_dp_enacted,dp_effective_dt,_citations_dp_effective_dt,_caution_dp_effective_dt,_attachment_name_dp_effective_dt,dp_collected,_citations_dp_collected,_caution_dp_collected,_attachment_name_dp_collected,dp_valid_imp,_citations_dp_valid_imp,_caution_dp_valid_imp,_attachment_name_dp_valid_imp,dp_state_fed,_citations_dp_state_fed,_caution_dp_state_fed,_attachment_name_dp_state_fed,dp_state_fed_reference,_citations_dp_state_fed_reference,_caution_dp_state_fed_reference,_attachment_name_dp_state_fed_reference,dp_state_fed_citation,_citations_dp_state_fed_citation,_caution_dp_state_fed_citation,_attachment_name_dp_state_fed_citation,dp_type,_citations_dp_type,_caution_dp_type,_attachment_name_dp_type,dp_activity,_citations_dp_activity,_caution_dp_activity,_attachment_name_dp_activity,dp_penalties,_citations_dp_penalties,_caution_dp_penalties,_attachment_name_dp_penalties,dp_exemption,_citations_dp_exemption,_caution_dp_exemption,_attachment_name_dp_exemption,dp_exempt_sygen_activity,_citations_dp_exempt_sygen_activity,_caution_dp_exempt_sygen_activity,_attachment_name_dp_exempt_sygen_activity,dp_exempt_sy_ssp_activity,_citations_dp_exempt_sy_ssp_activity,_caution_dp_exempt_sy_ssp_activity,_attachment_name_dp_exempt_sy_ssp_activity,dp_exempt_can_activity,_citations_dp_exempt_can_activity,_caution_dp_exempt_can_activity,_attachment_name_dp_exempt_can_activity,dp_exempt_DCEgen_activity,_citations_dp_exempt_DCEgen_activity,_caution_dp_exempt_DCEgen_activity,_attachment_name_dp_exempt_DCEgen_activity,dp_exempt_fentDCE_activity,_citations_dp_exempt_fentDCE_activity,_caution_dp_exempt_fentDCE_activity,_attachment_name_dp_exempt_fentDCE_activity,dp_exempt_xyDCE_activity,_citations_dp_exempt_xyDCE_activity,_caution_dp_exempt_xyDCE_activity,_attachment_name_dp_exempt_xyDCE_activity,dp_exempt_DCE_ssp_activity,_citations_dp_exempt_DCE_ssp_activity,_caution_dp_exempt_DCE_ssp_activity,_attachment_name_dp_exempt_DCE_ssp_activity,dp_exempt_fentDCE_ssp_activity,_citations_dp_exempt_fentDCE_ssp_activity,_caution_dp_exempt_fentDCE_ssp_activity,_attachment_name_dp_exempt_fentDCE_ssp_activity,dp_exempt_xyDCE_ssp_activity,_citations_dp_exempt_xyDCE_ssp_activity,_caution_dp_exempt_xyDCE_ssp_activity,_attachment_name_dp_exempt_xyDCE_ssp_activity,dp_exempt_SEgen_activity,_citations_dp_exempt_SEgen_activity,_caution_dp_exempt_SEgen_activity,_attachment_name_dp_exempt_SEgen_activity,dp_exempt_SE_ssp_activity,_citations_dp_exempt_SE_ssp_activity,_caution_dp_exempt_SE_ssp_activity,_attachment_name_dp_exempt_SE_ssp_activity,dp_exempt_unspec_ssp_activity,_citations_dp_exempt_unspec_ssp_activity,_caution_dp_exempt_unspec_ssp_activity,_attachment_name_dp_exempt_unspec_ssp_activity,dp_note,_citations_dp_note,_caution_dp_note,_attachment_name_dp_note
"Kent, King County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/74503,DPL_2025_Consolidated,2023-05-16,2024-12-31,18,1,-,-,-,Code Publishing Company ,-,-,-,https://www.codepublishing.com/WA/Kent/,-,-,-,05/16/2023,-,-,-,-,-,-,-,08/05/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,-,-,-,1,"9.02.520 RCW Title 69, en,9.02.520 RCW Title 69, en",-,-,69.50.102 Drug paraphernalia – Definitions; 69.50.412 Prohibited acts: E – Penalties; 69.50.4121 Drug paraphernalia – Selling – Penalty,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",RCW 69.50.102,-,-,"Sales, possession with intent to sell, offer for sale (NEW), Delivery, possession with intent to deliver/distribute, distribution, transfer, furnish, exchange (NEW), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.4121,RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ",-,-,"Infraction (NEW), Misdemeanor (NEW)","RCW 69.50.4121 Drug parap,RCW 69.50.412 Prohibited ",-,-,"Syringes for approved medical use (i.e. diabetes) , Paraphernalia for consumption of cannabis, generally or medical use (NEW), Syringes from syringe services, harm reduction programs, or supervised use sites (NEW), Drug checking/testing equipment, generally, Drug checking equipment, in the context of syringe services, harm reduction programs, or supervised use sites (NEW), Pipes/smoking equipment, in the context syringe services, harm reduction programs, or supervised use sites (NEW)","RCW 69.50.412,RCW 69.50.412 Prohibited ,RCW 69.50.4121 Drug parap",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases,-,-,-,-,-,"Use, Distribution",-,-,-,"Use, Distribution, Sales, Other",-,"manufacture, advertise ",-,"Use, Distribution, Sales, Other",-,"manufacture, advertise ",-,-,-,-,-,-,-,-,-,"Use, Distribution",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use, Distribution",-,-,-,-,-,-,-,-,-,-,-
"Kent, King County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/74453,DPL_2025_PS,2023-05-16,2025-06-30,16,1,-,-,-,Code Publishing Company ,-,-,-,https://www.codepublishing.com/WA/Kent/,-,-,-,05/16/2023,-,-,-,-,-,-,-,08/05/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,-,-,-,1,"9.02.520 RCW Title 69, en,9.02.520 RCW Title 69, en",-,-,69.50.102 Drug paraphernalia – Definitions; 69.50.412 Prohibited acts: E – Penalties; 69.50.4121 Drug paraphernalia – Selling – Penalty,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",RCW 69.50.102,-,-,"Sales, possession with intent to sell, offer for sale (NEW), Delivery, possession with intent to deliver/distribute, distribution, transfer, furnish, exchange (NEW), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.4121,RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ",-,-,"Infraction (NEW), Misdemeanor (NEW)","RCW 69.50.4121 Drug parap,RCW 69.50.412 Prohibited ",-,-,"Syringes for approved medical use (i.e. diabetes) , Syringes from syringe services, harm reduction programs, or supervised use sites (NEW), Drug checking equipment, in the context of syringe services, harm reduction programs, or supervised use sites (NEW), Pipes/smoking equipment, in the context syringe services, harm reduction programs, or supervised use sites (NEW), Professionals acting in their course of business [e.g. pharmacists, physicians, manufacturers]","RCW 69.50.412,RCW 69.50.4121 Drug parap",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases.,-,-,-,-,-,"Possession, Distribution",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Possession, Distribution",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Possession, Distribution",-,-,-,-,-,-,-,-,-,-,-
"Kent, King County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/74502,DPL_2025_Consolidated,2022-12-31,2023-05-15,15,1,-,-,-,self-published ,-,-,-,https://www.codepublishing.com/WA/Kent/,-,-,-,02/02/2021,-,-,-,-,-,-,-,02/20/2024,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,-,-,-,1,"9.02.520 RCW Title 69, en,9.02.520 RCW Title 69, en",-,-,69.50.102 Drug paraphernalia – Definitions; 69.50.412 Prohibited acts: E – Penalties; 69.50.4121 Drug paraphernalia – Selling – Penalty,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",RCW 69.50.102,-,-,"Sales, possession with intent to sell, offer for sale (NEW), Delivery, possession with intent to deliver/distribute, distribution, transfer, furnish, exchange (NEW), Give away, give, gift, free distribution (NEW), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.4121 Drug parap,RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ",-,-,"Infraction (NEW), Misdemeanor (NEW)","RCW 69.50.4121 Drug parap,RCW 69.50.412 Prohibited ",-,-,"Syringes for approved medical use (i.e. diabetes) , Paraphernalia for consumption of cannabis, generally or medical use (NEW), Syringes from syringe services, harm reduction programs, or supervised use sites (NEW)","RCW 69.50.412,RCW 69.50.412 Prohibited ,RCW 69.50.4121",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases.,-,-,-,-,-,Distribution,-,-,-,"Use, Distribution, Sales, Other",-,"manufacture, gives, advertise ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Kent, King County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/62758,DPL_2023_Consolidated,2022-12-31,2023-01-01,11,1,-,-,-,self-published ,-,-,-,https://www.codepublishing.com/WA/Kent/,-,-,-,02/02/2021,-,-,-,-,-,-,-,02/20/2024,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,"9.02.520 RCW Title 69, entitled",-,-,-,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other","9.02.520 RCW Title 69, en,RCW 69.50.102",-,-,"Sales (ARCHIVE), Non-sale distribution/delivery (ARCHIVE), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.4121,RCW 69.50.412 Prohibited ,9.02.520 RCW Title 69, en,RCW 69.50.412 Prohibited ,RCW 69.50.412 Prohibited ",-,-,"Civil (ARCHIVE), Criminal (ARCHIVE) ","RCW 69.50.4121 Drug parap,RCW 69.50.412 Prohibited ",-,-,"Syringes for approved medical use (i.e. diabetes) , Syringe services or harm reduction programs specifically, supervised use sites (ARCHIVE), Professionals acting in their course of business [e.g. pharmacists, physicians, manufacturers]","RCW 69.50.412,RCW 69.50.4121",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Killeen, Bell County, Texas, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/62991,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Killeen, Bell County, Texas, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75797,DPL_2025_Consolidated,2022-12-31,2024-12-31,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Kirkland, King County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/76943,DPL_2025_PS,2023-05-16,2024-12-31,17,1,-,-,-,self-published ,-,-,-,https://www.codepublishing.com/WA/Kirkland/,-,-,-,05/16/2024,-,-,-,-,-,-,-,01/07/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,-,-,-,1,"11.12.120 RCW Title 69, e,11.12.120 RCW Title 69, e,11.12.120 RCW Title 69, e",-,-,RCW 69.50.102; RCW 69.50.412; RCW 69.50.4121,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",RCW 69.50.102,-,-,"Sales, possession with intent to sell, offer for sale (NEW), Delivery, possession with intent to deliver/distribute, distribution, transfer, furnish, exchange (NEW), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.4121,RCW 69.50.412,RCW 69.50.412 Prohibited ",-,-,"Infraction (NEW), Misdemeanor (NEW)","RCW 69.50.412,RCW 69.50.4121",-,-,"Paraphernalia for consumption of cannabis, generally or medical use (NEW), Syringes from syringe services, harm reduction programs, or supervised use sites (NEW), Drug checking equipment, in the context of syringe services, harm reduction programs, or supervised use sites (NEW), Pipes/smoking equipment, in the context syringe services, harm reduction programs, or supervised use sites (NEW), Other","RCW 69.50.412 Prohibited ,RCW 69.50.4121,RCW 69.50.412",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases,-,-,-,-,-,"Use, Distribution",-,-,-,"Use, Distribution, Sales, Other",-,manufacture,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use, Distribution",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use, Distribution",-,-,-,-,-,-,-,-,-,-,-
"Kirkland, King County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/77304,DPL_2025_Consolidated,2023-05-16,2024-12-31,18,1,-,-,-,Code publishing Company,-,-,-,https://www.codepublishing.com/WA/Kirkland/,-,-,-,05/16/2023,-,-,-,-,-,-,-,01/07/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,-,-,-,1,"11.12.120 RCW Title 69, e,11.12.120 RCW Title 69, e",-,-,"RCW 69.50.412 Prohibited acts: E—Penalties, RCW 69.50.4121 Drug paraphernalia—Selling or giving—Penalty, RCW 69.50.102 Drug paraphernalia—Definitions.",-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",RCW 69.50.102,-,-,"Sales, possession with intent to sell, offer for sale (NEW), Delivery, possession with intent to deliver/distribute, distribution, transfer, furnish, exchange (NEW), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.412,RCW 69.50.412 Prohibited ,RCW 69.50.4121 Drug parap",-,-,"Infraction (NEW), Misdemeanor (NEW)","RCW 69.50.4121 Drug parap,RCW 69.50.412",-,-,"Syringes for approved medical use (i.e. diabetes) , Paraphernalia for consumption of cannabis, generally or medical use (NEW), Syringes from syringe services, harm reduction programs, or supervised use sites (NEW), Drug checking/testing equipment, generally, Drug checking equipment, in the context of syringe services, harm reduction programs, or supervised use sites (NEW), Pipes/smoking equipment, in the context syringe services, harm reduction programs, or supervised use sites (NEW)","RCW 69.50.412 Prohibited ,RCW 69.50.412,RCW 69.50.4121 Drug parap",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases,-,-,-,-,-,"Use, Distribution",-,-,-,"Use, Distribution, Sales, Other",-,manufacture,-,"Use, Distribution, Sales, Other",-,manufacture,-,-,-,-,-,-,-,-,-,"Use, Distribution",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use, Distribution",-,-,-,-,-,-,-,-,-,-,-
"Kirkland, King County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/76729,DPL_2025_JD,2023-05-16,2024-12-31,17,1,-,-,-,Code publishing Company,-,-,-,https://www.codepublishing.com/WA/Kirkland/,-,-,-,05/16/2023,-,-,-,-,-,-,-,01/07/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,-,-,-,1,"11.12.120 RCW Title 69, e,11.12.120 RCW Title 69, e",-,-,"RCW 69.50.412 Prohibited acts: E—Penalties, RCW 69.50.4121 Drug paraphernalia—Selling or giving—Penalty, RCW 69.50.102 Drug paraphernalia—Definitions.",-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Other",RCW 69.50.102,-,-,"Sales, possession with intent to sell, offer for sale (NEW), Delivery, possession with intent to deliver/distribute, distribution, transfer, furnish, exchange (NEW), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.4121 Drug parap,RCW 69.50.412 Prohibited ,RCW 69.50.412",-,-,"Infraction (NEW), Misdemeanor (NEW)","RCW 69.50.4121 Drug parap,RCW 69.50.412",-,-,"Paraphernalia for consumption of cannabis, generally or medical use (NEW), Syringes from syringe services, harm reduction programs, or supervised use sites (NEW), Drug checking equipment, in the context of syringe services, harm reduction programs, or supervised use sites (NEW), Pipes/smoking equipment, in the context syringe services, harm reduction programs, or supervised use sites (NEW), Professionals acting in their course of business [e.g. pharmacists, physicians, manufacturers]","RCW 69.50.412,RCW 69.50.412 Prohibited ,RCW 69.50.4121 Drug parap",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases,-,-,-,-,-,"Use, Distribution",-,-,-,"Use, Distribution, Sales, Other",-,Manufacture,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use, Distribution",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Use, Distribution",-,-,-,-,-,-,-,-,-,-,-
"Kirkland, King County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63333,DPL_2023_Consolidated,2022-12-31,2023-01-01,11,1,-,-,-,self-published ,-,-,-,https://www.codepublishing.com/WA/Kirkland/,-,-,-,07/15/2011,-,unknown date at bottom of ordinance; month and date imputed ,-,-,-,-,-,12/12/2023,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,"11.12.120 RCW Title 69, e,11.12.120 RCW Title 69, e",-,-,-,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",RCW 69.50.102,-,-,"Sales (ARCHIVE), Non-sale distribution/delivery (ARCHIVE), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.4121,RCW 69.50.412,RCW 69.50.412 Prohibited ",-,-,"Civil (ARCHIVE), Criminal (ARCHIVE) ","RCW 69.50.4121,RCW 69.50.412",-,-,"Syringes for approved medical use (i.e. diabetes) , Syringe services or harm reduction programs specifically, supervised use sites (ARCHIVE), Professionals acting in their course of business [e.g. pharmacists, physicians, manufacturers]","RCW 69.50.412,RCW 69.50.4121",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Kirkland, King County, Washington, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/77303,DPL_2025_Consolidated,2022-12-31,2023-05-15,15,1,-,-,-,Code Publishing Company ,-,-,-,https://www.codepublishing.com/WA/Kirkland/,-,-,-,07/15/2011,-,unknown date at bottom of ordinance; month and date imputed ,-,-,-,-,-,05/16/2023,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,-,-,-,1,"11.12.120 RCW Title 69, e,11.12.120 RCW Title 69, e,11.12.120 RCW Title 69, e",-,-,RCW 69.50.102; RCW 69.50.412; RCW 69.50.4121,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",RCW 69.50.102,-,-,"Sales, possession with intent to sell, offer for sale (NEW), Delivery, possession with intent to deliver/distribute, distribution, transfer, furnish, exchange (NEW), Give away, give, gift, free distribution (NEW), Use, Advertising, display, Manufacturing, manufacture with intent to deliver or sell","RCW 69.50.412,RCW 69.50.412 Prohibited ,RCW 69.50.4121",-,-,"Infraction (NEW), Misdemeanor (NEW)","RCW 69.50.4121,RCW 69.50.412",-,-,"Syringes for approved medical use (i.e. diabetes) , Paraphernalia for consumption of cannabis, generally or medical use (NEW), Syringes from syringe services, harm reduction programs, or supervised use sites (NEW)","RCW 69.50.4121,RCW 69.50.412 Prohibited ,RCW 69.50.412",It is lawful for any person over the age of eighteen to possess sterile hypodermic syringes and needles for the purpose of reducing blood-borne diseases,-,-,-,-,-,Distribution,-,-,-,"Use, Distribution, Sales, Other",-,"manufacture, gives ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Knoxville, Knox County, Tennessee, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63331,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Knoxville, Knox County, Tennessee, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75373,DPL_2025_Consolidated,2022-12-31,2024-12-31,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lafayette, Lafayette Parish, Louisiana, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/75879,DPL_2025_Consolidated,2022-12-31,2024-12-31,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lafayette, Lafayette Parish, Louisiana, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63249,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lake Charles, Calcasieu Parish, Louisiana, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63160,DPL_2023_Consolidated,2022-12-31,2023-01-01,11,1,-,-,-,Municode,-,-,-,https://library.municode.com/la/lake_charles/codes/code_of_ordinances?nodeId=PTIITHCO_CH13OFMILAENPR_ARTIINGE_S13-26.5PODRPA,-,-,-,02/15/2017,-,-,-,-,-,-,-,09/28/2023,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,Sec. 13-26.5. -,-,-,-,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",Sec. 13-26.5. -,-,-,"Possession, possession with intent to use, keep",Sec. 13-26.5. -,-,-,Criminal (ARCHIVE) ,Sec. 13-26.5. -,-,-,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lake Charles, Calcasieu Parish, Louisiana, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/77535,DPL_2025_Consolidated,2022-12-31,2024-12-31,12,1,-,-,-,Municode,-,-,-,https://library.municode.com/la/lake_charles/codes/code_of_ordinances?nodeId=PTIITHCO_CH13OFMILAENPR_ARTIINGE_S13-26.5PODRPA,-,-,-,02/15/2017,-,-,-,-,-,-,-,08/01/2025,-,-,-,"Known, current through date published in ordinance",-,-,-,State (ARCHIVE) ,-,-,-,0,-,-,-,-,-,-,-,"Syringes, hypodermic needles, other inject/ion/ing equipment/instrument/supplies , Pipes, other smoke/ing or inhal/ing/ation equipment or supplies, Drug test/ing or check/ing equipment or supplies, Other",Sec. 13-26.5. -,-,-,"Possession, possession with intent to use, keep",Sec. 13-26.5. -,-,-,"Unspecified Fine (NEW), Incarceration (NEW)",Sec. 13-26.5. -,-,-,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Lake Forest, Orange County, California, United States",city,https://app.monqcle.com/org/cphlr/project/drug-paraphernalia-laws-1689792283/record/63526,DPL_2023_Consolidated,2022-12-31,2023-01-01,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
